# GENERATED by Hercules/tools/export_quest_locations.py from npc scripts.
# quest_id	npc	map	x	y	hunt_zone	source
60125	Local Villager	ein_fild01	43	249	ein_fild04	npc/pre-re/quests/collection/quest_demonpungus.txt
60126	Local Villager	ein_fild01	43	249	ein_fild04	npc/pre-re/quests/collection/quest_demonpungus.txt
60127	Local Villager	ein_fild01	43	249	ein_fild04	npc/pre-re/quests/collection/quest_demonpungus.txt
60128	Li	pay_fild10	108	357	pay_dun04	npc/pre-re/quests/collection/quest_dokebi.txt
60129	Li	pay_fild10	108	357	pay_dun04	npc/pre-re/quests/collection/quest_dokebi.txt
60130	Li	pay_fild10	108	357	pay_dun04	npc/pre-re/quests/collection/quest_dokebi.txt
60131	Lilla	um_fild01	34	281	um_fild01	npc/pre-re/quests/collection/quest_dryad.txt
60132	Lilla	um_fild01	34	281	um_fild01	npc/pre-re/quests/collection/quest_dryad.txt
60133	Lilla	um_fild01	34	281	um_fild01	npc/pre-re/quests/collection/quest_dryad.txt
60134	Lemly	moc_fild17	66	273	moc_fild16	npc/pre-re/quests/collection/quest_frilldora.txt
60135	Lemly	moc_fild17	66	273	moc_fild16	npc/pre-re/quests/collection/quest_frilldora.txt
60136	Lemly	moc_fild17	66	273	moc_fild16	npc/pre-re/quests/collection/quest_frilldora.txt
60137	Vegetable Farmer	ein_fild06	82	171	yuno_fild03	npc/pre-re/quests/collection/quest_goat.txt
60138	Vegetable Farmer	ein_fild06	82	171	yuno_fild03	npc/pre-re/quests/collection/quest_goat.txt
60139	Vegetable Farmer	ein_fild06	82	171	yuno_fild03	npc/pre-re/quests/collection/quest_goat.txt
60140	Private Jeremy	moc_fild11	57	138	cmd_fild06	npc/pre-re/quests/collection/quest_golem.txt
60141	Private Jeremy	moc_fild11	57	138	cmd_fild06	npc/pre-re/quests/collection/quest_golem.txt
60142	Private Jeremy	moc_fild11	57	138	cmd_fild06	npc/pre-re/quests/collection/quest_golem.txt
60143	Lella	ayo_fild01	44	241	ayo_dun01	npc/pre-re/quests/collection/quest_leafcat.txt
60144	Lella	ayo_fild01	44	241	ayo_dun01	npc/pre-re/quests/collection/quest_leafcat.txt
60145	Lella	ayo_fild01	44	241	ayo_dun01	npc/pre-re/quests/collection/quest_leafcat.txt
60146			0	0	pay_dun00	quest_db
60147			0	0	pay_dun00	quest_db
60148			0	0	pay_dun00	quest_db
60149			0	0	pay_dun02	quest_db
60150			0	0	pay_dun02	quest_db
60151			0	0	pay_dun02	quest_db
60152			0	0	pay_dun03	quest_db
60153			0	0	pay_dun03	quest_db
60154			0	0	pay_dun03	quest_db
60155			0	0	ama_dun01	quest_db
60156			0	0	ama_dun01	quest_db
60157			0	0	ama_dun01	quest_db
60158			0	0	ama_dun03	quest_db
60159			0	0	ama_dun03	quest_db
60160			0	0	ama_dun03	quest_db
60164			0	0	jupe_core	quest_db
60165			0	0	jupe_core	quest_db
60166			0	0	jupe_core	quest_db
60167			0	0	ice_dun01	quest_db
60168			0	0	ice_dun01	quest_db
60169			0	0	ice_dun01	quest_db
60170			0	0	ice_dun02	quest_db
60171			0	0	ice_dun02	quest_db
60172			0	0	ice_dun02	quest_db
60173	Deadman	nif_fild01	332	327	nif_fild01	npc/pre-re/quests/collection/quest_disguiseloliruri.txt
60174	Deadman	nif_fild01	332	327	nif_fild01	npc/pre-re/quests/collection/quest_disguiseloliruri.txt
60175	Deadman	nif_fild01	332	327	nif_fild01	npc/pre-re/quests/collection/quest_disguiseloliruri.txt
60176	Deadman	nif_fild01	332	327	nif_fild02	npc/pre-re/quests/collection/quest_disguiseloliruri.txt
60177	Deadman	nif_fild01	332	327	nif_fild02	npc/pre-re/quests/collection/quest_disguiseloliruri.txt
60178	Deadman	nif_fild01	332	327	nif_fild02	npc/pre-re/quests/collection/quest_disguiseloliruri.txt
60179	Mantis Researcher	lou_fild01	240	354	mosk_dun01	npc/pre-re/quests/collection/quest_mantis.txt
60180	Mantis Researcher	lou_fild01	240	354	mosk_dun01	npc/pre-re/quests/collection/quest_mantis.txt
60181	Mantis Researcher	lou_fild01	240	354	mosk_dun01	npc/pre-re/quests/collection/quest_mantis.txt
60182	Dragon Hunter	lou_dun02	161	264	lou_dun02	npc/pre-re/quests/collection/quest_zhupolong.txt
60183	Dragon Hunter	lou_dun02	161	264	lou_dun02	npc/pre-re/quests/collection/quest_zhupolong.txt
60184	Dragon Hunter	lou_dun02	161	264	lou_dun02	npc/pre-re/quests/collection/quest_zhupolong.txt
60185			0	0	abbey02	quest_db
60186			0	0	abbey02	quest_db
60187			0	0	abbey02	quest_db
60188			0	0	juperos_02	quest_db
60189			0	0	juperos_02	quest_db
60190			0	0	juperos_02	quest_db
60200	Tower Protection Stone	e_tower	81	105		npc/instances/EndlessTower.txt
60201	Tower Protection Stone	e_tower	81	105		npc/instances/EndlessTower.txt
60211	High Priest Zhed	ra_temin	277	159		npc/quests/quests_rachel.txt
60212	High Priest Zhed	ra_temin	277	159		npc/quests/quests_rachel.txt
60213	High Priest Zhed	ra_temin	277	159		npc/quests/quests_rachel.txt
60301			0	0	gef_fild06	quest_db
60302			0	0	gef_fild06	quest_db
60303			0	0	abyss_01	quest_db
60304			0	0	abyss_01	quest_db
60305			0	0	abyss_01	quest_db
60306			0	0	abyss_01	quest_db
60307			0	0	abyss_02	quest_db
60308			0	0	abyss_02	quest_db
60309			0	0	abyss_02	quest_db
60310			0	0	abyss_02	quest_db
60351	Pedro	brasilis	185	246		npc/re/quests/quests_brasilis.txt
60352	Pedro	brasilis	185	246		npc/re/quests/quests_brasilis.txt
60353	Pedro	brasilis	185	246		npc/re/quests/quests_brasilis.txt
60354	Pedro	brasilis	185	246		npc/re/quests/quests_brasilis.txt
60355	Open Manhole	bra_in01	206	188		npc/re/quests/quests_brasilis.txt
